ID	Changed	Total_AP	Changes	Original	Generated
BASIC5000_4216	13	14	]@1(ta]da)→]@3(ada]shi) | 平板→]@8(ahi]ha) | ]@8(obi]o)→]@3(ose]en) | ]@9(uru]to)→]@7(Nsu]ru) | 平板→]@3(ize]Nn) | 平板→]@4(clkyu]uo) | 平板→]@3(oku]ats) | ]@10(igi]ro)→]@6(ate]ki) | ]@6(uke]ru)=同じ | ]@3(ono]to)→]@7(oshi]te) | ]@7(eno]mi)→]@9(omi]na) | ]@8(ara]no)→]@6(eka]ra) | 平板→]@6(atsu]mo) | ]@5(uyo]i)→]@3(ezu]yo)	^-t-a-]-d-a-sh-i-_-k-o-[-o-sh-i-t-a-h-i-h-a-N-w-a-_-j-o-[-s-e-e-n-o-b-i-]-o-#-r-a-[-i-s-a-N-s-u-r-u-]-t-o-y-u-u-#-sh-i-[-z-e-N-n-a-#-y-o-[-cl-ky-u-u-o-#-y-o-[-k-u-a-ts-u-sh-i-_-t-o-[-o-h-a-t-e-k-i-g-i-]-r-o-N-o-#-o-[-sh-i-ts-u-k-e-]-r-u-#-m-o-[-n-o-]-t-o-sh-i-t-e-_-d-a-[-N-s-e-e-n-o-]-m-i-n-a-r-a-z-u-_-j-o-[-s-e-e-k-a-r-a-]-n-o-#-h-a-[-N-p-a-ts-u-m-o-#-n-e-[-z-u-y-o-]-i-$	^-t-a-[-d-a-]-sh-i-_-k-o-[-o-sh-i-t-a-h-i-]-h-a-N-w-a-_-j-o-[-s-e-]-e-n-o-b-i-o-#-r-a-[-i-s-a-N-s-u-]-r-u-t-o-y-u-u-#-sh-i-[-z-e-]-N-n-a-#-y-o-[-cl-ky-u-]-u-o-#-y-o-[-k-u-]-a-ts-u-sh-i-_-t-o-[-o-h-a-t-e-]-k-i-g-i-r-o-N-o-#-o-[-sh-i-ts-u-k-e-]-r-u-#-m-o-[-n-o-t-o-sh-i-]-t-e-_-d-a-[-N-s-e-e-n-o-m-i-]-n-a-r-a-z-u-_-j-o-[-s-e-e-k-a-]-r-a-n-o-#-h-a-[-N-p-a-ts-u-]-m-o-#-n-e-[-z-u-]-y-o-i-$
BASIC5000_4217	6	8	]@3(ada]ik)=同じ | 平板→]@3(abu]ki) | ]@1(ka]ku)→]@5(ushu]no) | ]@7(ina]do)→]@5(umi]na) | 平板→]@8(are]ru) | ]@1(ro]op)→]@4(opu]no) | ]@8(ude]wa)→]@4(ise]tsu) | ]@1(na]i)=同じ	^-w-a-[-d-a-]-i-k-o-y-a-#-k-a-[-b-u-k-i-n-o-#-k-a-]-k-u-sh-u-n-o-#-ts-u-[-z-u-m-i-n-a-]-d-o-d-e-#-sh-i-[-y-o-o-s-a-r-e-r-u-#-r-o-]-o-p-u-n-o-#-k-a-[-i-s-e-ts-u-d-e-]-w-a-#-n-a-]-i-$	^-w-a-[-d-a-]-i-k-o-y-a-#-k-a-[-b-u-]-k-i-n-o-#-k-a-[-k-u-sh-u-]-n-o-#-ts-u-[-z-u-m-i-]-n-a-d-o-d-e-#-sh-i-[-y-o-o-s-a-r-e-]-r-u-#-r-o-[-o-p-u-]-n-o-#-k-a-[-i-s-e-]-ts-u-d-e-w-a-#-n-a-]-i-$
BASIC5000_4218	5	5	]@6(igo]sho)→]@3(uri]ig) | ]@1(ho]og)→]@4(oge]Nw) | 平板→]@3(omu]ne) | ]@3(oko]no)→]@7(otsu]ni) | 平板→]@4(Nru]is)	^-k-u-[-r-i-i-g-o-]-sh-o-#-h-o-]-o-g-e-N-w-a-_-o-[-o-m-u-n-e-_-k-o-[-k-o-]-n-o-ts-u-n-i-#-b-u-[-N-r-u-i-s-a-r-e-r-u-$	^-k-u-[-r-i-]-i-g-o-sh-o-#-h-o-[-o-g-e-]-N-w-a-_-o-[-o-m-u-]-n-e-_-k-o-[-k-o-n-o-ts-u-]-n-i-#-b-u-[-N-r-u-]-i-s-a-r-e-r-u-$
BASIC5000_4219	5	5	平板→]@5(amo]te) | ]@1(yo]osh)→]@4(oshi]to) | 平板→]@6(ara]ni) | 平板→]@6(aku]wa) | 平板→]@4(oshi]N)	^-k-o-[-w-a-m-o-t-e-n-a-#-y-o-]-o-sh-i-t-o-w-a-#-u-[-r-a-h-a-r-a-n-i-_-s-e-[-e-k-a-k-u-w-a-#-sh-o-[-o-sh-i-N-$	^-k-o-[-w-a-m-o-]-t-e-n-a-#-y-o-[-o-sh-i-]-t-o-w-a-#-u-[-r-a-h-a-r-a-]-n-i-_-s-e-[-e-k-a-k-u-]-w-a-#-sh-o-[-o-sh-i-]-N-$
BASIC5000_4220	8	8	]@7(Nse]Ns)→]@10(Nso]oo) | 平板→]@3(aji]me) | ]@12(aka]ig)→]@3(osu]to) | 平板→]@4(Nte]en) | 平板→]@6(asu]ru) | 平板→]@3(aku]se) | 平板→]@3(Nshu]un) | 平板→]@2(zui]ha)	^-w-a-[-N-g-a-N-s-e-]-N-s-o-o-o-#-h-a-[-j-i-m-e-_-o-[-o-s-u-t-o-r-a-r-i-a-k-a-]-i-g-u-N-#-k-a-[-N-t-e-e-n-o-#-s-a-[-N-k-a-s-u-r-u-#-s-a-[-k-u-s-e-N-y-a-_-e-[-N-sh-u-u-n-i-#-z-u-[-i-h-a-N-sh-i-t-e-i-r-u-$	^-w-a-[-N-g-a-N-s-e-N-s-o-]-o-o-#-h-a-[-j-i-]-m-e-_-o-[-o-s-u-]-t-o-r-a-r-i-a-k-a-i-g-u-N-#-k-a-[-N-t-e-]-e-n-o-#-s-a-[-N-k-a-s-u-]-r-u-#-s-a-[-k-u-]-s-e-N-y-a-_-e-[-N-sh-u-]-u-n-i-#-z-u-[-i-]-h-a-N-sh-i-t-e-i-r-u-$
BASIC5000_4221	6	8	平板→]@4(eka]ku) | ]@1(tsu]ne)→]@3(une]ni) | ]@5(ishi]ig)→]@3(ibi]shi) | ]@1(fe]ri)→]@8(usu]no) | 平板→]@4(Ndo]on) | ]@3(ere]ru)=同じ | ]@2(oto]me)=同じ | ]@8(moa]ru)→]@4(ime]Nm)	^-s-e-[-e-k-a-k-u-w-a-#-ts-u-]-n-e-n-i-#-k-i-[-b-i-sh-i-]-i-g-a-_-f-e-]-r-i-cl-k-u-s-u-n-o-#-g-e-[-N-d-o-o-n-i-#-t-e-[-r-e-]-r-u-#-o-[-t-o-]-m-e-n-a-#-i-[-ch-i-m-e-N-m-o-a-]-r-u-$	^-s-e-[-e-k-a-]-k-u-w-a-#-ts-u-[-n-e-]-n-i-#-k-i-[-b-i-]-sh-i-i-g-a-_-f-e-[-r-i-cl-k-u-s-u-]-n-o-#-g-e-[-N-d-o-]-o-n-i-#-t-e-[-r-e-]-r-u-#-o-[-t-o-]-m-e-n-a-#-i-[-ch-i-m-e-]-N-m-o-a-r-u-$
BASIC5000_4222	9	12	]@1(ka]re)→]@3(are]ni) | ]@1(to]clt)→]@4(clte]no) | 平板→]@5(oro]no) | 平板→]@9(oro]wa) | ]@1(gu]uj)→]@4(uji]de) | ]@0(a]ru)=同じ | ]@8(ade]wa)→]@3(ichi]oy) | ]@1(na]ku)=同じ | 平板→]@4(clshi]te) | ]@1(na]o)=同じ | ]@8(ama]nu)→]@3(eea]iy) | ]@9(dea]ru)→]@4(hao]ya)	^-k-a-]-r-e-n-i-#-t-o-]-cl-t-e-n-o-#-k-o-[-k-o-r-o-n-o-#-y-o-[-r-i-d-o-k-o-r-o-w-a-_-g-u-]-u-j-i-d-e-#-a-]-r-u-#-ch-i-[-ch-i-o-y-a-d-e-]-w-a-#-n-a-]-k-u-_-b-o-[-cl-sh-i-t-e-#-n-a-]-o-#-k-e-[-e-a-i-y-a-m-a-]-n-u-#-h-a-[-h-a-o-y-a-d-e-a-]-r-u-$	^-k-a-[-r-e-]-n-i-#-t-o-[-cl-t-e-]-n-o-#-k-o-[-k-o-r-o-]-n-o-#-y-o-[-r-i-d-o-k-o-r-o-]-w-a-_-g-u-[-u-j-i-]-d-e-#-a-]-r-u-#-ch-i-[-ch-i-]-o-y-a-d-e-w-a-#-n-a-]-k-u-_-b-o-[-cl-sh-i-]-t-e-#-n-a-]-o-#-k-e-[-e-a-]-i-y-a-m-a-n-u-#-h-a-[-h-a-o-]-y-a-d-e-a-r-u-$
BASIC5000_4223	7	8	]@2(atsu]hi)→]@6(ime]ga) | ]@6(ooo]oo)→]@4(ojo]oo) | ]@1(ha]icl)→]@2(hai]clt) | ]@3(aji]me)→]@7(ete]no) | ]@0(a]sa)=同じ | ]@2(atsu]hi)→]@4(uhi]me) | 平板→]@3(isho]oo) | ]@4(aga]shi)→]@6(ashi]ta)	^-a-[-ts-u-]-h-i-m-e-g-a-#-e-[-d-o-j-o-o-o-]-o-o-k-u-n-i-#-h-a-]-i-cl-t-e-#-h-a-[-j-i-]-m-e-t-e-n-o-#-a-]-s-a-_-a-[-ts-u-]-h-i-m-e-n-o-#-k-i-[-sh-o-o-o-#-u-[-n-a-g-a-]-sh-i-t-a-$	^-a-[-ts-u-h-i-m-e-]-g-a-#-e-[-d-o-j-o-]-o-o-o-o-k-u-n-i-#-h-a-[-i-]-cl-t-e-#-h-a-[-j-i-m-e-t-e-]-n-o-#-a-]-s-a-_-a-[-ts-u-h-i-]-m-e-n-o-#-k-i-[-sh-o-]-o-o-#-u-[-n-a-g-a-sh-i-]-t-a-$
BASIC5000_4224	9	9	]@6(ose]Nny)→]@9(Nnyo]no) | ]@1(ho]no)→]@3(ono]on) | ]@4(clsha]gu)→]@8(uchi]o) | ]@1(mi]zu)→]@3(izu]ka) | ]@3(usa]gu)→]@5(agu]mo) | ]@1(cho]ku)→]@3(oku]go) | 平板→]@7(atsu]ni) | ]@7(oma]re)→]@5(iko]ma) | ]@4(osa]re)→]@2(tao]sa)	^-k-i-[-k-o-o-s-e-]-N-ny-o-n-o-#-h-o-]-n-o-o-n-o-#-h-a-[-cl-sh-a-]-g-u-ch-i-o-#-m-i-]-z-u-k-a-r-a-#-f-u-[-s-a-]-g-u-m-o-_-ch-o-]-k-u-g-o-n-i-#-b-a-[-k-u-h-a-ts-u-n-i-#-m-a-[-k-i-k-o-m-a-]-r-e-t-e-#-t-a-[-o-s-a-]-r-e-t-a-$	^-k-i-[-k-o-o-s-e-N-ny-o-]-n-o-#-h-o-[-n-o-]-o-n-o-#-h-a-[-cl-sh-a-g-u-ch-i-]-o-#-m-i-[-z-u-]-k-a-r-a-#-f-u-[-s-a-g-u-]-m-o-_-ch-o-[-k-u-]-g-o-n-i-#-b-a-[-k-u-h-a-ts-u-]-n-i-#-m-a-[-k-i-k-o-]-m-a-r-e-t-e-#-t-a-[-o-]-s-a-r-e-t-a-$
BASIC5000_4225	11	14	平板→]@4(oda]in) | ]@6(ara]jo)→]@4(awa]ra) | ]@3(eme]ru)→]@7(uta]me) | ]@1(ze]Nk)→]@4(Nko]ku) | ]@1(bu]shi)→]@3(ushi]o) | ]@2(atsu]me)=同じ | ]@1(cho]ok)→]@2(choo]ki) | ]@9(ita]ga)=同じ | 平板=同じ | ]@1(bu]ryo)→]@3(uryo]oo) | ]@7(ame]ru)→]@3(agu]sa) | 平板→]@3(Nse]Nn) | ]@1(ha]icl)→]@5(clta]to) | 平板→]@4(are]te)	^-k-o-[-o-d-a-i-n-a-#-o-[-d-a-w-a-r-a-]-j-o-o-o-#-s-e-[-m-e-]-r-u-t-a-m-e-_-z-e-]-N-k-o-k-u-n-o-#-b-u-]-sh-i-o-#-a-[-ts-u-]-m-e-#-ch-o-]-o-k-i-#-t-a-[-i-j-i-N-sh-i-t-a-]-g-a-_-s-o-[-n-o-#-b-u-]-ry-o-o-o-#-n-a-[-g-u-s-a-m-e-]-r-u-t-a-m-e-_-o-[-N-s-e-N-n-i-#-h-a-]-i-cl-t-a-t-o-#-i-[-w-a-r-e-t-e-i-r-u-$	^-k-o-[-o-d-a-]-i-n-a-#-o-[-d-a-w-a-]-r-a-j-o-o-o-#-s-e-[-m-e-r-u-t-a-]-m-e-_-z-e-[-N-k-o-]-k-u-n-o-#-b-u-[-sh-i-]-o-#-a-[-ts-u-]-m-e-#-ch-o-[-o-]-k-i-#-t-a-[-i-j-i-N-sh-i-t-a-]-g-a-_-s-o-[-n-o-#-b-u-[-ry-o-]-o-o-#-n-a-[-g-u-]-s-a-m-e-r-u-t-a-m-e-_-o-[-N-s-e-]-N-n-i-#-h-a-[-i-cl-t-a-]-t-o-#-i-[-w-a-r-e-]-t-e-i-r-u-$
BASIC5000_4226	10	13	]@3(uuo]on)=同じ | ]@1(me]no)→]@5(oyo]on) | ]@1(bu]bu)→]@3(ubu]Ng) | ]@5(ute]Nd)→]@3(aku]te) | ]@0(a]ri)=同じ | ]@1(ba]ri)→]@3(ari]a) | 平板→]@4(oshi]tsu) | ]@6(Nmo]od)→]@3(opu]Nm) | 平板→]@5(oshi]te) | 平板=同じ | ]@5(uui]do)→]@3(uyu]ui) | 平板→]@6(eki]o) | 平板→]@4(ona]u)	^-ch-u-[-u-o-]-o-n-o-#-m-e-]-n-o-y-o-o-n-a-#-b-u-]-b-u-N-g-a-#-j-a-[-k-u-t-e-]-N-d-e-#-a-]-r-i-_-b-a-]-r-i-a-#-s-o-[-o-sh-i-ts-u-ch-u-u-w-a-_-o-[-o-p-u-N-m-o-]-o-d-o-n-i-#-i-[-k-o-o-sh-i-t-e-_-b-u-[-N-r-i-_-f-u-[-y-u-u-i-]-d-o-o-sh-i-n-a-g-a-r-a-#-k-o-[-o-g-e-k-i-o-#-o-[-k-o-n-a-u-$	^-ch-u-[-u-o-]-o-n-o-#-m-e-[-n-o-y-o-]-o-n-a-#-b-u-[-b-u-]-N-g-a-#-j-a-[-k-u-]-t-e-N-d-e-#-a-]-r-i-_-b-a-[-r-i-]-a-#-s-o-[-o-sh-i-]-ts-u-ch-u-u-w-a-_-o-[-o-p-u-]-N-m-o-o-d-o-n-i-#-i-[-k-o-o-sh-i-]-t-e-_-b-u-[-N-r-i-_-f-u-[-y-u-]-u-i-d-o-o-sh-i-n-a-g-a-r-a-#-k-o-[-o-g-e-k-i-]-o-#-o-[-k-o-n-a-]-u-$
BASIC5000_4227	7	8	平板→]@4(aba]wa) | ]@4(kue]su)→]@3(iku]es) | ]@1(ri]ka)→]@4(kai]shi) | 平板→]@2(sui]ko) | ]@3(ame]ni)=同じ | ]@5(oko]to)→]@3(uro]ko) | 平板→]@3(iri]ka) | 平板→]@10(tei]ru)	^-s-a-[-a-b-a-w-a-#-r-i-[-k-u-e-]-s-u-t-o-o-#-r-i-]-k-a-i-sh-i-_-s-u-[-i-k-o-o-n-o-#-t-a-[-m-e-]-n-i-#-p-u-[-r-o-k-o-]-t-o-r-u-n-o-#-k-i-[-r-i-k-a-e-o-#-y-o-[-o-ky-u-u-sh-i-t-e-i-r-u-$	^-s-a-[-a-b-a-]-w-a-#-r-i-[-k-u-]-e-s-u-t-o-o-#-r-i-[-k-a-i-]-sh-i-_-s-u-[-i-]-k-o-o-n-o-#-t-a-[-m-e-]-n-i-#-p-u-[-r-o-]-k-o-t-o-r-u-n-o-#-k-i-[-r-i-]-k-a-e-o-#-y-o-[-o-ky-u-u-sh-i-t-e-i-]-r-u-$
BASIC5000_4228	12	13	平板→]@6(aku]de) | 平板→]@6(iro]on) | 平板→]@3(iko]oo) | ]@3(uka]re)→]@5(are]te) | ]@9(imo]clt)→]@5(ite]ni) | ]@4(clto]ga)→]@6(oga]Nd) | 平板→]@3(ibu]No) | ]@0(u]tsu)→]@4(uyo]o) | ]@6(ura]re)→]@4(atsu]ra) | ]@1(sa]i)=同じ | 平板→]@3(ore]o) | ]@1(ka]ij)→]@10(ano]to) | ]@6(ido]os)→]@4(aji]do)	^-g-e-[-N-s-a-k-u-d-e-#-k-e-[-N-sh-i-r-o-o-n-i-#-h-i-[-k-o-o-o-#-ts-u-[-k-a-]-r-e-t-e-_-m-i-[-g-i-t-e-n-i-m-o-]-cl-t-a-#-sh-o-[-cl-t-o-]-g-a-N-d-e-#-j-i-[-b-u-N-o-#-u-]-ts-u-y-o-o-#-a-[-y-a-ts-u-r-a-]-r-e-t-a-#-s-a-]-i-_-s-o-[-r-e-o-#-k-a-]-i-j-o-sh-i-t-a-n-o-t-o-#-o-[-n-a-j-i-d-o-]-o-s-a-$	^-g-e-[-N-s-a-k-u-]-d-e-#-k-e-[-N-sh-i-r-o-]-o-n-i-#-h-i-[-k-o-]-o-o-#-ts-u-[-k-a-r-e-]-t-e-_-m-i-[-g-i-t-e-]-n-i-m-o-cl-t-a-#-sh-o-[-cl-t-o-g-a-]-N-d-e-#-j-i-[-b-u-]-N-o-#-u-[-ts-u-y-o-]-o-#-a-[-y-a-ts-u-]-r-a-r-e-t-a-#-s-a-]-i-_-s-o-[-r-e-]-o-#-k-a-[-i-j-o-sh-i-t-a-n-o-]-t-o-#-o-[-n-a-j-i-]-d-o-o-s-a-$
BASIC5000_4229	4	6	平板→]@5(ima]o) | ]@4(uyo]on)=同じ | ]@3(eea]ut)→]@6(uto]sa) | ]@3(iri]iz)=同じ | 平板→]@2(ona]ji) | ]@18(oko]os)→]@10(usa]ak)	^-t-a-[-n-i-m-a-o-#-n-u-[-u-y-o-]-o-n-i-#-r-e-[-e-a-]-u-t-o-s-a-r-e-t-a-#-sh-i-[-r-i-]-i-z-u-#-o-[-n-a-j-i-m-i-n-o-_-o-[-r-i-j-i-n-a-r-u-s-a-a-k-i-cl-t-o-k-o-]-o-s-u-$	^-t-a-[-n-i-m-a-]-o-#-n-u-[-u-y-o-]-o-n-i-#-r-e-[-e-a-u-t-o-]-s-a-r-e-t-a-#-sh-i-[-r-i-]-i-z-u-#-o-[-n-a-]-j-i-m-i-n-o-_-o-[-r-i-j-i-n-a-r-u-s-a-]-a-k-i-cl-t-o-k-o-o-s-u-$
BASIC5000_4230	8	13	]@4(Nsho]os)→]@9(etsu]o) | ]@8(asa]in)→]@9(sai]ni) | 平板→]@3(ato]om) | 平板→]@4(uka]Nn) | 平板→]@5(aga]i) | ]@4(ochi]No)=同じ | ]@1(ju]Nb)→]@4(Nbi]shi) | 平板→]@4(Nshu]un) | ]@15(oto]ni)=同じ | 平板=同じ | ]@6(atsu]bu)=同じ | ]@14(oto]to)→]@10(uru]ko) | ]@1(na]clt)=同じ	^-g-e-[-N-sh-o-]-o-s-e-ts-u-o-#-m-u-[-k-a-e-t-a-s-a-]-i-n-i-_-t-a-[-t-o-o-m-o-#-sh-u-[-u-k-a-N-n-i-#-sh-i-[-t-a-g-a-i-_-ch-o-[-o-ch-i-]-N-o-#-j-u-]-N-b-i-sh-i-_-m-i-[-N-sh-u-u-n-i-#-k-a-[-N-sh-o-o-s-a-s-e-r-u-k-o-t-o-]-n-i-sh-i-_-s-o-[-n-o-#-ts-u-[-u-t-a-ts-u-]-b-u-N-o-#-s-a-[-k-u-s-e-e-s-u-r-u-k-o-t-o-]-t-o-#-n-a-]-cl-t-a-$	^-g-e-[-N-sh-o-o-s-e-ts-u-]-o-#-m-u-[-k-a-e-t-a-s-a-i-]-n-i-_-t-a-[-t-o-]-o-m-o-#-sh-u-[-u-k-a-]-N-n-i-#-sh-i-[-t-a-g-a-]-i-_-ch-o-[-o-ch-i-]-N-o-#-j-u-[-N-b-i-]-sh-i-_-m-i-[-N-sh-u-]-u-n-i-#-k-a-[-N-sh-o-o-s-a-s-e-r-u-k-o-t-o-]-n-i-sh-i-_-s-o-[-n-o-#-ts-u-[-u-t-a-ts-u-]-b-u-N-o-#-s-a-[-k-u-s-e-e-s-u-r-u-]-k-o-t-o-t-o-#-n-a-]-cl-t-a-$
BASIC5000_4231	5	7	平板→]@3(ana]ga) | ]@3(iku]no)→]@5(uno]ga) | ]@6(Nda]ga)→]@3(ima]Nd) | 平板→]@3(isa]to) | ]@4(oko]to)→]@2(oto]ko) | ]@5(iga]et)=同じ | ]@8(ura]re)=同じ	^-h-a-[-n-a-g-a-#-k-i-[-k-u-]-n-o-g-a-#-j-i-[-m-a-N-d-a-]-g-a-_-ch-i-[-s-a-t-o-o-_-o-[-t-o-k-o-]-t-o-#-m-a-[-ch-i-g-a-]-e-t-e-#-b-u-[-N-n-a-g-u-r-a-]-r-e-t-a-$	^-h-a-[-n-a-]-g-a-#-k-i-[-k-u-n-o-]-g-a-#-j-i-[-m-a-]-N-d-a-g-a-_-ch-i-[-s-a-]-t-o-o-_-o-[-t-o-]-k-o-t-o-#-m-a-[-ch-i-g-a-]-e-t-e-#-b-u-[-N-n-a-g-u-r-a-]-r-e-t-a-$
BASIC5000_4232	12	16	]@1(ta]da)→]@3(ada]shi) | ]@9(oji]ta)=同じ | 平板→]@4(Nmi]tsu) | ]@1(te]eg)→]@4(egi]ga) | ]@1(na]in)→]@2(nai]no) | ]@1(jo]ok)→]@2(joo]ki) | 平板→]@4(oyo]on) | ]@7(aao]Ng)=同じ | ]@7(Nga]clk)→]@10(clki]de) | ]@0(a]re)→]@2(are]ba) | 平板=同じ | ]@1(so]osh)→]@4(osha]wa) | 平板→]@3(ato]me) | 平板=同じ | 平板→]@3(osho]og) | 平板→]@3(uka]wa)	^-t-a-]-d-a-sh-i-_-k-i-[-i-b-o-o-d-o-j-i-]-t-a-i-#-g-e-[-N-m-i-ts-u-n-a-#-t-e-]-e-g-i-g-a-#-n-a-]-i-n-o-d-e-_-j-o-]-o-k-i-#-d-o-[-o-y-o-o-n-i-#-p-o-[-py-u-r-a-a-o-]-N-g-a-k-u-d-e-w-a-_-k-e-[-N-b-a-N-g-a-]-cl-k-i-d-e-#-a-]-r-e-b-a-#-s-o-[-n-o-#-s-o-]-o-sh-a-w-a-#-m-a-[-t-o-m-e-t-e-#-k-o-[-n-o-#-k-o-[-sh-o-o-g-a-#-ts-u-[-k-a-w-a-r-e-r-u-$	^-t-a-[-d-a-]-sh-i-_-k-i-[-i-b-o-o-d-o-j-i-]-t-a-i-#-g-e-[-N-m-i-]-ts-u-n-a-#-t-e-[-e-g-i-]-g-a-#-n-a-[-i-]-n-o-d-e-_-j-o-[-o-]-k-i-#-d-o-[-o-y-o-]-o-n-i-#-p-o-[-py-u-r-a-a-o-]-N-g-a-k-u-d-e-w-a-_-k-e-[-N-b-a-N-g-a-cl-k-i-]-d-e-#-a-[-r-e-]-b-a-#-s-o-[-n-o-#-s-o-[-o-sh-a-]-w-a-#-m-a-[-t-o-]-m-e-t-e-#-k-o-[-n-o-#-k-o-[-sh-o-]-o-g-a-#-ts-u-[-k-a-]-w-a-r-e-r-u-$
BASIC5000_4233	7	9	]@1(ra]Ns)→]@4(Nsu]ni) | ]@4(kuo]ot)→]@9(oshi]te) | 平板→]@3(ika]ku) | ]@8(ase]ru)→]@3(eba]es) | ]@1(be]ku)=同じ | 平板→]@3(clke]eo) | ]@3(aka]ru)=同じ | ]@13(ame]Nm)→]@5(ushi]te) | ]@6(emo]tsu)→]@2(awa]se)	^-r-a-]-N-s-u-n-i-#-k-o-[-k-u-o-]-o-t-o-sh-i-t-e-n-o-#-j-i-[-k-a-k-u-o-#-m-e-[-b-a-e-s-a-s-e-]-r-u-#-b-e-]-k-u-_-i-[-cl-k-e-e-o-#-h-a-[-k-a-]-r-u-n-a-d-o-_-s-a-[-k-u-sh-i-t-e-k-i-n-a-m-e-]-N-m-o-#-a-[-w-a-s-e-m-o-]-ts-u-$	^-r-a-[-N-s-u-]-n-i-#-k-o-[-k-u-o-o-t-o-sh-i-]-t-e-n-o-#-j-i-[-k-a-]-k-u-o-#-m-e-[-b-a-]-e-s-a-s-e-r-u-#-b-e-]-k-u-_-i-[-cl-k-e-]-e-o-#-h-a-[-k-a-]-r-u-n-a-d-o-_-s-a-[-k-u-sh-i-]-t-e-k-i-n-a-m-e-N-m-o-#-a-[-w-a-]-s-e-m-o-ts-u-$
BASIC5000_4234	10	10	平板→]@3(oga]ra) | ]@1(shu]ku)→]@7(oda]ga) | 平板→]@2(ichi]do) | ]@1(re]es)→]@4(esu]de) | 平板→]@3(upi]id) | ]@1(da]su)→]@3(asu]to) | 平板→]@4(oma]Nd) | 平板→]@8(ite]ki) | 平板→]@6(aku]o) | 平板→]@7(ase]ru)	^-k-o-[-g-a-r-a-n-a-#-sh-u-]-k-u-j-o-d-a-g-a-_-i-[-ch-i-d-o-#-r-e-]-e-s-u-d-e-#-s-u-[-p-i-i-d-o-o-#-d-a-]-s-u-t-o-_-k-o-[-o-m-a-N-d-e-#-k-o-[-o-g-e-k-i-t-e-k-i-n-a-#-s-e-[-e-k-a-k-u-o-#-n-o-[-z-o-k-a-s-e-r-u-$	^-k-o-[-g-a-]-r-a-n-a-#-sh-u-[-k-u-j-o-d-a-]-g-a-_-i-[-ch-i-]-d-o-#-r-e-[-e-s-u-]-d-e-#-s-u-[-p-i-]-i-d-o-o-#-d-a-[-s-u-]-t-o-_-k-o-[-o-m-a-]-N-d-e-#-k-o-[-o-g-e-k-i-t-e-]-k-i-n-a-#-s-e-[-e-k-a-k-u-]-o-#-n-o-[-z-o-k-a-s-e-]-r-u-$
BASIC5000_4235	4	5	平板→]@4(okyu]uk) | ]@6(Nde]wa)→]@3(ida]Nd) | ]@1(na]ku)=同じ | ]@8(uhi]ro)→]@6(oku]hi) | 平板→]@8(usu]ru)	^-r-o-[-o-ky-u-u-k-a-N-w-a-#-h-i-[-d-a-N-d-e-]-w-a-#-n-a-]-k-u-_-k-i-[-N-z-o-k-u-h-i-]-r-o-o-d-e-#-ch-i-[-N-b-o-ts-u-s-u-r-u-$	^-r-o-[-o-ky-u-]-u-k-a-N-w-a-#-h-i-[-d-a-]-N-d-e-w-a-#-n-a-]-k-u-_-k-i-[-N-z-o-k-u-]-h-i-r-o-o-d-e-#-ch-i-[-N-b-o-ts-u-s-u-]-r-u-$
BASIC5000_4236	10	15	]@4(ota]ik)=同じ | ]@1(su]de)=同じ | ]@3(oda]chi)=同じ | 平板→]@2(odo]ri) | 平板→]@7(uchu]un) | ]@1(su]ka)→]@3(uka]ra) | ]@0(o]chi)→]@2(ochi]te) | ]@0(i]no)→]@2(ino]chi) | ]@12(mau]ko)→]@2(ushi]na) | ]@0(o]oi)→]@2(ooi]ta) | ]@7(ini]ma)→]@9(ima]de) | ]@9(uru]no)→]@2(sei]cho) | ]@1(go]ku)=同じ | ]@4(osu]ut)=同じ | 平板→]@5(ete]ir)	^-y-o-[-o-t-a-]-i-k-i-w-a-#-s-u-]-d-e-#-s-o-[-d-a-]-ch-i-_-o-[-d-o-r-i-n-o-#-r-e-[-N-sh-u-u-ch-u-u-n-i-#-s-u-]-k-a-r-a-#-o-]-ch-i-t-e-#-i-]-n-o-ch-i-o-#-u-[-sh-i-n-a-cl-t-e-sh-i-m-a-u-]-k-o-t-o-m-o-#-o-]-o-i-t-a-m-e-_-s-e-[-e-t-a-i-n-i-]-m-a-d-e-#-s-e-[-i-ch-o-o-s-u-r-u-]-n-o-w-a-_-g-o-]-k-u-#-sh-o-[-o-s-u-]-u-t-o-#-s-a-[-r-e-t-e-i-r-u-$	^-y-o-[-o-t-a-]-i-k-i-w-a-#-s-u-]-d-e-#-s-o-[-d-a-]-ch-i-_-o-[-d-o-]-r-i-n-o-#-r-e-[-N-sh-u-u-ch-u-]-u-n-i-#-s-u-[-k-a-]-r-a-#-o-[-ch-i-]-t-e-#-i-[-n-o-]-ch-i-o-#-u-[-sh-i-]-n-a-cl-t-e-sh-i-m-a-u-k-o-t-o-m-o-#-o-[-o-i-]-t-a-m-e-_-s-e-[-e-t-a-i-n-i-m-a-]-d-e-#-s-e-[-i-]-ch-o-o-s-u-r-u-n-o-w-a-_-g-o-]-k-u-#-sh-o-[-o-s-u-]-u-t-o-#-s-a-[-r-e-t-e-]-i-r-u-$
